,origin,label
922,calibrated/0017MR0000500230100095C00_DRCL.JPG,8
923,calibrated/0170ML0009050100104689I01_DRCL.JPG,9
924,calibrated/0154ML0008510190104510E01_DRCL.JPG,8
925,calibrated/0158MR0008590020201339I01_DRCL.JPG,8
926,calibrated/0077MR0005750190103794E01_DRCL.JPG,8
927,calibrated/0032MR0000690020100777I01_DRCL.JPG,11
928,calibrated/0044MR0002011530102532E01_DRCL.JPG,8
929,calibrated/0085MH0001140000101005E01_DRCL.JPG,9
930,calibrated/0013ML0000150040100187E01_DRCL.JPG,9
931,calibrated/0154ML0008510320104523I01_DRCL.JPG,8
932,calibrated/0013ML0000120090100178D01_DRCL.JPG,8
933,calibrated/0069ML0004150000102550M00_DRCL.JPG,21
934,calibrated/0017ML0000510110100258I01_DRCL.JPG,8
935,calibrated/0066MR0002930490103326E01_DRCL.JPG,8
936,calibrated/0065ML0003320000102432E01_DRCL.JPG,23
937,calibrated/0019MR0000540760100246I01_DRCL.JPG,8
938,calibrated/0066MR0002930460103323E01_DRCL.JPG,8
939,calibrated/0157MR0008550000201322E01_DRCL.JPG,8
940,calibrated/0013ML0000120130100182I01_DRCL.JPG,8
941,calibrated/0160ML0008660040104557I01_DRCL.JPG,8
942,calibrated/0017MR0000500230100095I01_DRCL.JPG,8
943,calibrated/0163MR0008780030201498I01_DRCL.JPG,8
944,calibrated/0155MR0008520060201311I01_DRCL.JPG,8
945,calibrated/0032ML0000710000100863E01_DRCL.JPG,23
946,calibrated/0078MR0005760250103860E01_DRCL.JPG,8
947,calibrated/0078MR0005760660103901E01_DRCL.JPG,8
948,calibrated/0055ML0002540030102270E01_DRCL.JPG,8
949,calibrated/0118ML0007320110103740E01_DRCL.JPG,20
950,calibrated/0019ML0000540500100331C00_DRCL.JPG,8
951,calibrated/0033ML0000370010100882E01_DRCL.JPG,23
952,calibrated/0065MR0003420010103260I01_DRCL.JPG,17
953,calibrated/0155MR0008520090201314I01_DRCL.JPG,8
954,calibrated/0019MR0000540390100209C00_DRCL.JPG,8
955,calibrated/0128ML0006550000103949I01_DRCL.JPG,23
956,calibrated/0154ML0008510180104509E01_DRCL.JPG,8
957,calibrated/0067MR0004840270103413E01_DRCL.JPG,8
958,calibrated/0070MR0004940190103499E01_DRCL.JPG,8
959,calibrated/0153ML0008480190104477I01_DRCL.JPG,8
960,calibrated/0017ML0000550080100271C00_DRCL.JPG,8
961,calibrated/0173MR0008930000201797C00_DRCL.JPG,18
962,calibrated/0067MR0004840390103425E01_DRCL.JPG,8
963,calibrated/0071ML0004230000102617E01_DRCL.JPG,10
964,calibrated/0017MR0000500250100097I01_DRCL.JPG,8
965,calibrated/0003ML0000001170100137I01_DRCL.JPG,8
966,calibrated/0019ML0000540040100285C00_DRCL.JPG,9
967,calibrated/0153ML0008480060104464I01_DRCL.JPG,8
968,calibrated/0013MR0000120000100039I01_DRCL.JPG,8
969,calibrated/0065ML0003380000102426I01_DRCL.JPG,23
970,calibrated/0003ML0000000740100094I01_DRCL.JPG,8
971,calibrated/0154ML0008510240104515E01_DRCL.JPG,8
972,calibrated/0117MR0005970000200672E01_DRCL.JPG,17
973,calibrated/0078MR0005860120103930E01_DRCL.JPG,8
974,calibrated/0128ML0005220000103947E01_DRCL.JPG,23
975,calibrated/0077MR0005750030103778E01_DRCL.JPG,8
976,calibrated/0153MR0008480320201304I01_DRCL.JPG,8
977,calibrated/0003ML0000000340100054E01_DRCL.JPG,9
978,calibrated/0019MR0000540710100241C00_DRCL.JPG,8
979,calibrated/0019ML0000540670100348B00_DRCL.JPG,8
980,calibrated/0019ML0000540460100327I01_DRCL.JPG,8
981,calibrated/0050ML0002300210102169E01_DRCL.JPG,8
982,calibrated/0025ML0001210070100750E01_DRCL.JPG,8
983,calibrated/0013MR0000120030100042D01_DRCL.JPG,8
984,calibrated/0067MR0004840330103419E01_DRCL.JPG,8
985,calibrated/0032ML0000780000100865I01_DRCL.JPG,23
986,calibrated/0050ML0002300270102175E01_DRCL.JPG,8
987,calibrated/0052ML0002400020102212E01_DRCL.JPG,8
988,calibrated/0041MR0001880010101243E01_DRCL.JPG,8
989,calibrated/0090ML0004770020102910I01_DRCL.JPG,10
990,calibrated/0013ML0000120070100176I01_DRCL.JPG,8
991,calibrated/0153ML0008480040104462E01_DRCL.JPG,8
992,calibrated/0039ML0001750000101335E01_DRCL.JPG,8
993,calibrated/0042MR0001940470102262E01_DRCL.JPG,8
994,calibrated/0044MR0002011000102479E01_DRCL.JPG,8
995,calibrated/0153ML0008480090104467I01_DRCL.JPG,8
996,calibrated/0078MR0005850080103904E01_DRCL.JPG,15
997,calibrated/0003ML0000000370100057E01_DRCL.JPG,9
998,calibrated/0051MR0004650000102965I01_DRCL.JPG,17
999,calibrated/0017ML0000500130100226I01_DRCL.JPG,8
1000,calibrated/0003ML0000000570100077E01_DRCL.JPG,8
1001,calibrated/0077MR0005750310103806E01_DRCL.JPG,8
1002,calibrated/0019ML0000540790100360C00_DRCL.JPG,8
1003,calibrated/0017MR0000510090100115I01_DRCL.JPG,8
1004,calibrated/0153MR0008480240201296I01_DRCL.JPG,8
1005,calibrated/0128MR0006580000200814I01_DRCL.JPG,4
1006,calibrated/0019MR0000540800100250I01_DRCL.JPG,8
1007,calibrated/0034MH0000450000100034I01_DRCL.JPG,12
1008,calibrated/0003ML0000000950100115I01_DRCL.JPG,8
1009,calibrated/0013ML0000120080100177D01_DRCL.JPG,8
1010,calibrated/0053ML0002440000102220E01_DRCL.JPG,8
1011,calibrated/0170ML0009050230104702I01_DRCL.JPG,9
1012,calibrated/0019ML0000540350100316I01_DRCL.JPG,8
1013,calibrated/0013MR0000120130100052D01_DRCL.JPG,8
1014,calibrated/0032ML0000800000100867I01_DRCL.JPG,23
1015,calibrated/0065MR0003370010103265E01_DRCL.JPG,16
1016,calibrated/0019ML0000540230100304C00_DRCL.JPG,8
1017,calibrated/0017ML0000500040100217I01_DRCL.JPG,9
1018,calibrated/0017MR0000510150100121I01_DRCL.JPG,8
1019,calibrated/0013ML0000140060100199I01_DRCL.JPG,9
1020,calibrated/0163MR0008780020201497I01_DRCL.JPG,8
1021,calibrated/0017MR0000510100100116C00_DRCL.JPG,8
1022,calibrated/0053ML0002440130102233E01_DRCL.JPG,8
1023,calibrated/0049MR0002240050102740E01_DRCL.JPG,8
1024,calibrated/0078ML0005810000102763E01_DRCL.JPG,15
1025,calibrated/0065ML0003310000102433E01_DRCL.JPG,23
1026,calibrated/0072MR0005610000103625E01_DRCL.JPG,8
1027,calibrated/0078MR0005760270103862E01_DRCL.JPG,8
1028,calibrated/0094MH0001250050101102E01_DRCL.JPG,3
1029,calibrated/0077MR0005750320103807E01_DRCL.JPG,8
1030,calibrated/0078MR0005760280103863E01_DRCL.JPG,8
1031,calibrated/0057MR0002630030103109E01_DRCL.JPG,8
1032,calibrated/0153MR0008480280201300I01_DRCL.JPG,8
1033,calibrated/0050MR0002290520102817E01_DRCL.JPG,8
1034,calibrated/0042MR0001941130102328E01_DRCL.JPG,8
1035,calibrated/0155MR0008520100201315C00_DRCL.JPG,8
1036,calibrated/0049MR0002240030102738E01_DRCL.JPG,8
1037,calibrated/0128MR0005410000200809I01_DRCL.JPG,17
1038,calibrated/0019MR0000540060100176I01_DRCL.JPG,8
1039,calibrated/0051MR0002310640102919E01_DRCL.JPG,8
1040,calibrated/0153MR0008480170201289I01_DRCL.JPG,8
1041,calibrated/0019ML0000540460100327C00_DRCL.JPG,8
1042,calibrated/0114ML0007260000103685E01_DRCL.JPG,10
1043,calibrated/0019ML0000540370100318C00_DRCL.JPG,8
1044,calibrated/0051MR0004750000102948E01_DRCL.JPG,21
1045,calibrated/0050MR0002290140102779E01_DRCL.JPG,8
1046,calibrated/0032MR0000870010100789E01_DRCL.JPG,0
1047,calibrated/0159MR0008640120201367E01_DRCL.JPG,8
1048,calibrated/0067MR0004840470103433E01_DRCL.JPG,8
1049,calibrated/0093MH0001300000101080E01_DRCL.JPG,10
1050,calibrated/0025MR0001230010100699E01_DRCL.JPG,8
1051,calibrated/0067MR0004840410103427E01_DRCL.JPG,8
1052,calibrated/0050MR0002290810102846E01_DRCL.JPG,8
1053,calibrated/0157ML0008550030104532I01_DRCL.JPG,8
1054,calibrated/0155MR0008520020201307E01_DRCL.JPG,8
1055,calibrated/0003ML0000000740100094E01_DRCL.JPG,8
1056,calibrated/0093MR0005450010104328I01_DRCL.JPG,21
1057,calibrated/0003ML0000000790100099E01_DRCL.JPG,8
1058,calibrated/0036MH0000510010100049I01_DRCL.JPG,3
1059,calibrated/0154ML0008510350104526E01_DRCL.JPG,8
1060,calibrated/0055MR0002530000103072E01_DRCL.JPG,8
1061,calibrated/0013ML0000150000100183E01_DRCL.JPG,8
1062,calibrated/0014ML0000160000100208I01_DRCL.JPG,2
1063,calibrated/0032ML0000670000100859E01_DRCL.JPG,23
1064,calibrated/0064MR0002850340103212E01_DRCL.JPG,8
1065,calibrated/0039MR0001790010101234E01_DRCL.JPG,8
1066,calibrated/0069MR0004060010103470E01_DRCL.JPG,21
1067,calibrated/0066ML0002960210102464E01_DRCL.JPG,8
1068,calibrated/0078ML0005850060102774I01_DRCL.JPG,15
1069,calibrated/0153MR0008470090201251E01_DRCL.JPG,8
1070,calibrated/0072MR0005570000103597E01_DRCL.JPG,8
1071,calibrated/0074MR0005110000103689I01_DRCL.JPG,21
1072,calibrated/0003MR0000000310100023E01_DRCL.JPG,14
1073,calibrated/0128ML0006540000103948I01_DRCL.JPG,23
1074,calibrated/0050MR0002290170102782E01_DRCL.JPG,8
1075,calibrated/0160ML0008660050104558I01_DRCL.JPG,8
1076,calibrated/0025ML0001270100100817I01_DRCL.JPG,20
1077,calibrated/0035MR0001440110100814I01_DRCL.JPG,20
1078,calibrated/0055ML0002540090102276E01_DRCL.JPG,8
1079,calibrated/0042MR0001941240102339E01_DRCL.JPG,8
1080,calibrated/0019MR0000540250100195I01_DRCL.JPG,8
1081,calibrated/0158MR0008590010201338D01_DRCL.JPG,8
1082,calibrated/0013MR0000020070100035D01_DRCL.JPG,14
1083,calibrated/0003ML0000000540100074E01_DRCL.JPG,8
1084,calibrated/0155MR0008520130201318E01_DRCL.JPG,8
1085,calibrated/0003ML0000000810100101I01_DRCL.JPG,8
1086,calibrated/0013ML0000150080100191I01_DRCL.JPG,9
1087,calibrated/0153MR0008480060201278I01_DRCL.JPG,8
1088,calibrated/0017ML0000510080100255C00_DRCL.JPG,8
1089,calibrated/0048MR0002160130102679E01_DRCL.JPG,8
1090,calibrated/0053MR0002460020103001E01_DRCL.JPG,8
1091,calibrated/0003MR0000000310100023I01_DRCL.JPG,14
1092,calibrated/0003ML0000000790100099I01_DRCL.JPG,8
1093,calibrated/0003ML0000000340100054I01_DRCL.JPG,9
1094,calibrated/0042MR0001941220102337E01_DRCL.JPG,8
1095,calibrated/0158MR0008530010201334E01_DRCL.JPG,8
1096,calibrated/0019MR0000540370100207C00_DRCL.JPG,8
1097,calibrated/0073MR0003890010103665E01_DRCL.JPG,21
1098,calibrated/0042MR0001940720102287E01_DRCL.JPG,8
1099,calibrated/0160ML0008650010104545D01_DRCL.JPG,8
1100,calibrated/0078MR0005760400103875E01_DRCL.JPG,8
1101,calibrated/0159MR0008640120201367I01_DRCL.JPG,8
1102,calibrated/0153MR0008490000201265I01_DRCL.JPG,8
1103,calibrated/0039ML0001760000101333E01_DRCL.JPG,8
1104,calibrated/0051ML0004740000102209I01_DRCL.JPG,10
1105,calibrated/0025ML0001210000100743E01_DRCL.JPG,8
1106,calibrated/0054MR0002480170103050E01_DRCL.JPG,8
1107,calibrated/0158MR0008600070201350I01_DRCL.JPG,14
1108,calibrated/0032ML0000770000100864I01_DRCL.JPG,23
1109,calibrated/0177MH0001060010102431I01_DRCL.JPG,24
1110,calibrated/0042MR0001940550102270E01_DRCL.JPG,8
1111,calibrated/0003ML0000000600100080E01_DRCL.JPG,8
1112,calibrated/0074MR0004880170103710E01_DRCL.JPG,8
1113,calibrated/0098MH0001390000101154I01_DRCL.JPG,10
1114,calibrated/0003ML0000001010100121I01_DRCL.JPG,8
1115,calibrated/0017MR0000510120100118I01_DRCL.JPG,8
1116,calibrated/0078MR0005760300103865E01_DRCL.JPG,8
1117,calibrated/0096MH0001340000101125I01_DRCL.JPG,10
1118,calibrated/0128MR0005320000200819I01_DRCL.JPG,16
1119,calibrated/0019ML0000540280100309C00_DRCL.JPG,9
1120,calibrated/0051MR0004680000102947E01_DRCL.JPG,21
1121,calibrated/0159ML0008630010104539I01_DRCL.JPG,8
1122,calibrated/0154ML0008510180104509I01_DRCL.JPG,8
1123,calibrated/0067MR0004840440103430E01_DRCL.JPG,8
1124,calibrated/0019MR0000540010100171I01_DRCL.JPG,9
1125,calibrated/0013MR0000140120100065I01_DRCL.JPG,8
1126,calibrated/0081MR0004370010104058I01_DRCL.JPG,16
1127,calibrated/0044MR0002010970102476E01_DRCL.JPG,8
1128,calibrated/0072MR0005610100103635E01_DRCL.JPG,8
1129,calibrated/0157ML0008550040104533I01_DRCL.JPG,8
1130,calibrated/0159MR0008610010201352I01_DRCL.JPG,8
1131,calibrated/0019MR0000530070100145C00_DRCL.JPG,8
1132,calibrated/0153MR0008500000201268I01_DRCL.JPG,8
1133,calibrated/0069ML0004150000102555Q01_DRCL.JPG,21
1134,calibrated/0179MH0002160010102508I01_DRCL.JPG,12
1135,calibrated/0013MR0000120070100046I01_DRCL.JPG,8
1136,calibrated/0084MH0000710000100888C00_DRCL.JPG,13
1137,calibrated/0164MR0008850030201592E01_DRCL.JPG,8
1138,calibrated/0017MR0000550120100134C00_DRCL.JPG,8
1139,calibrated/0003ML0000000880100108I01_DRCL.JPG,8
1140,calibrated/0003ML0000000410100061E01_DRCL.JPG,8
1141,calibrated/0078MR0005860300103948E01_DRCL.JPG,8
1142,calibrated/0019ML0000540400100321C00_DRCL.JPG,8
1143,calibrated/0019ML0000540360100317I01_DRCL.JPG,8
1144,calibrated/0158MR0008590010201338I01_DRCL.JPG,8
1145,calibrated/0180MH0001490020102533E01_DRCL.JPG,5
1146,calibrated/0085MH0001130000100953E01_DRCL.JPG,9
1147,calibrated/0051MR0002310580102913E01_DRCL.JPG,8
1148,calibrated/0017MR0000500290100101I01_DRCL.JPG,8
1149,calibrated/0094MH0001250050101100E01_DRCL.JPG,3
1150,calibrated/0048MR0002160230102689E01_DRCL.JPG,8
1151,calibrated/0162ML0008730010104582E01_DRCL.JPG,8
1152,calibrated/0017ML0000550060100269C00_DRCL.JPG,8
1153,calibrated/0030MR0001350000100767E01_DRCL.JPG,8
1154,calibrated/0098ML0006640000102945E01_DRCL.JPG,10
1155,calibrated/0003ML0000000460100066E01_DRCL.JPG,8
1156,calibrated/0155MR0008520050201310C00_DRCL.JPG,8
1157,calibrated/0078MR0005860150103933E01_DRCL.JPG,8
1158,calibrated/0003ML0000000940100114I01_DRCL.JPG,8
1159,calibrated/0153ML0008480090104467E01_DRCL.JPG,8
1160,calibrated/0003ML0000000540100074I01_DRCL.JPG,8
1161,calibrated/0036MH0000510030100057E01_DRCL.JPG,3
1162,calibrated/0019ML0000540150100296I01_DRCL.JPG,8
1163,calibrated/0051MR0002310410102896E01_DRCL.JPG,8
1164,calibrated/0164MR0008830070201519E01_DRCL.JPG,8
1165,calibrated/0162ML0008730020104583I01_DRCL.JPG,8
1166,calibrated/0032MR0000620010100772E01_DRCL.JPG,0
1167,calibrated/0153MR0008480260201298E01_DRCL.JPG,8
1168,calibrated/0032ML0000780000100865E01_DRCL.JPG,23
1169,calibrated/0067MR0004840230103409E01_DRCL.JPG,8
1170,calibrated/0151ML0008410010104450I01_DRCL.JPG,8
1171,calibrated/0170ML0009050300104709E01_DRCL.JPG,9
1172,calibrated/0072MR0005590000103611E01_DRCL.JPG,8
1173,calibrated/0081ML0004310000102834E01_DRCL.JPG,23
1174,calibrated/0154ML0008510170104508E01_DRCL.JPG,8
1175,calibrated/0153ML0008480080104466I01_DRCL.JPG,8
1176,calibrated/0019MR0000540600100230I01_DRCL.JPG,8
1177,calibrated/0073ML0003870000102646I01_DRCL.JPG,23
1178,calibrated/0019MR0000540000100170C00_DRCL.JPG,9
1179,calibrated/0019MR0000590040100158I01_DRCL.JPG,8
1180,calibrated/0051MR0004680000102947I01_DRCL.JPG,21
1181,calibrated/0025ML0001270150100822E01_DRCL.JPG,8
1182,calibrated/0013MR0000140000100053E01_DRCL.JPG,9
1183,calibrated/0042MR0001940280102243E01_DRCL.JPG,8
1184,calibrated/0003MR0000000280100020D01_DRCL.JPG,14
1185,calibrated/0025ML0001270140100821E01_DRCL.JPG,8
1186,calibrated/0077MR0005750100103785E01_DRCL.JPG,8
1187,calibrated/0017MR0000550150100137C00_DRCL.JPG,8
1188,calibrated/0155MR0008520000201305E01_DRCL.JPG,8
1189,calibrated/0153MR0008480080201280E01_DRCL.JPG,8
1190,calibrated/0065ML0003290000102435I01_DRCL.JPG,23
1191,calibrated/0078ML0005850000102768I01_DRCL.JPG,15
1192,calibrated/0036MH0000540010100063C00_DRCL.JPG,15
1193,calibrated/0013MR0000130010100068I01_DRCL.JPG,9
1194,calibrated/0003ML0000000450100065I01_DRCL.JPG,8
1195,calibrated/0153MR0008480270201299E01_DRCL.JPG,8
1196,calibrated/0003ML0000000990100119I01_DRCL.JPG,8
1197,calibrated/0064MR0002850520103230E01_DRCL.JPG,8
1198,calibrated/0128MR0005360000200818I01_DRCL.JPG,16
1199,calibrated/0155MR0008540000201319I01_DRCL.JPG,8
1200,calibrated/0155MR0008520070201312C00_DRCL.JPG,8
1201,calibrated/0061ML0003150000102391Q01_DRCL.JPG,21
1202,calibrated/0074MR0005090000103687E01_DRCL.JPG,21
1203,calibrated/0065MR0003410010103261I01_DRCL.JPG,17
1204,calibrated/0048MR0002160170102683E01_DRCL.JPG,8
1205,calibrated/0173ML0008890000105016I01_DRCL.JPG,21
1206,calibrated/0162ML0008740000104587I01_DRCL.JPG,8
1207,calibrated/0049MR0002240060102741E01_DRCL.JPG,8
1208,calibrated/0066ML0002960050102448E01_DRCL.JPG,8
1209,calibrated/0050MR0002290840102849E01_DRCL.JPG,8
1210,calibrated/0019MR0000540540100224C00_DRCL.JPG,8
1211,calibrated/0117ML0005290010103727I01_DRCL.JPG,10
1212,calibrated/0153MR0008470080201250I01_DRCL.JPG,8
1213,calibrated/0128MR0005350000200812I01_DRCL.JPG,0
1214,calibrated/0159MR0008640000201355E01_DRCL.JPG,8
1215,calibrated/0177MH0001100020102439I01_DRCL.JPG,24
1216,calibrated/0019ML0000540430100324I01_DRCL.JPG,8
1217,calibrated/0170ML0009050170104696E01_DRCL.JPG,9
1218,calibrated/0050MR0002290850102850E01_DRCL.JPG,8
1219,calibrated/0017MR0000550020100124I01_DRCL.JPG,8
1220,calibrated/0064MR0002850670103245E01_DRCL.JPG,8
1221,calibrated/0078MR0005860100103928E01_DRCL.JPG,8
1222,calibrated/0153MR0008480300201302I01_DRCL.JPG,8
1223,calibrated/0077ML0005230000102733I01_DRCL.JPG,10
1224,calibrated/0073ML0003800000102653E01_DRCL.JPG,23
1225,calibrated/0164ML0008820020104613I01_DRCL.JPG,8
1226,calibrated/0054MR0002480180103051E01_DRCL.JPG,8
1227,calibrated/0066ML0002960180102461E01_DRCL.JPG,8
1228,calibrated/0064MR0002850640103242E01_DRCL.JPG,8
1229,calibrated/0059MR0002680010103130E01_DRCL.JPG,8
1230,calibrated/0013ML0000120000100169E01_DRCL.JPG,8
1231,calibrated/0071ML0004240000102616E01_DRCL.JPG,10
1232,calibrated/0003ML0000001000100120E01_DRCL.JPG,8
1233,calibrated/0153ML0008480170104475E01_DRCL.JPG,8
1234,calibrated/0019ML0000540470100328C00_DRCL.JPG,8
1235,calibrated/0070MR0004940130103493E01_DRCL.JPG,8
1236,calibrated/0085MH0001130000100977E01_DRCL.JPG,24
1237,calibrated/0076MR0005710040103769E01_DRCL.JPG,8
1238,calibrated/0017ML0000500080100221C00_DRCL.JPG,8
1239,calibrated/0069ML0004150000102557M00_DRCL.JPG,21
1240,calibrated/0019MR0000590100100164C00_DRCL.JPG,8
1241,calibrated/0003ML0000000400100060I01_DRCL.JPG,8
1242,calibrated/0093MH0001280000101084E01_DRCL.JPG,10
1243,calibrated/0019ML0000540200100301C00_DRCL.JPG,8
1244,calibrated/0081MR0004420010104053E01_DRCL.JPG,17
1245,calibrated/0077ML0005750610102723E01_DRCL.JPG,8
1246,calibrated/0070MR0004940170103497E01_DRCL.JPG,8
1247,calibrated/0160ML0008650020104546I01_DRCL.JPG,8
1248,calibrated/0019MR0000590080100162I01_DRCL.JPG,8
1249,calibrated/0003ML0000000490100069E01_DRCL.JPG,8
1250,calibrated/0019MR0000540600100230C00_DRCL.JPG,8
1251,calibrated/0044MR0002011050102484E01_DRCL.JPG,8
1252,calibrated/0044MR0002010800102459E01_DRCL.JPG,8
1253,calibrated/0077MR0005750520103827E01_DRCL.JPG,8
1254,calibrated/0079MR0004450000104008I01_DRCL.JPG,17
1255,calibrated/0019ML0000540730100354I01_DRCL.JPG,8
1256,calibrated/0173ML0008890000105016E01_DRCL.JPG,21
1257,calibrated/0093MR0005470010104330I01_DRCL.JPG,21
1258,calibrated/0118ML0007320310103760E01_DRCL.JPG,20
1259,calibrated/0078MR0005760440103879E01_DRCL.JPG,8
1260,calibrated/0061ML0003150000102384M00_DRCL.JPG,21
1261,calibrated/0034MH0000470030100045I01_DRCL.JPG,12
1262,calibrated/0053ML0002440010102221E01_DRCL.JPG,8
1263,calibrated/0150MR0008430090201224D01_DRCL.JPG,14
1264,calibrated/0019ML0000540830100364C00_DRCL.JPG,8
1265,calibrated/0065ML0003340000102430I01_DRCL.JPG,23
1266,calibrated/0076ML0005250000102703E01_DRCL.JPG,15
1267,calibrated/0153MR0008480150201287I01_DRCL.JPG,8
1268,calibrated/0013ML0000120020100171D01_DRCL.JPG,8
1269,calibrated/0019MR0000590060100160C00_DRCL.JPG,8
1270,calibrated/0163MR0008780080201503E01_DRCL.JPG,8
1271,calibrated/0019MR0000540220100192C00_DRCL.JPG,8
1272,calibrated/0019ML0000540580100339C00_DRCL.JPG,8
1273,calibrated/0017ML0000500210100234I01_DRCL.JPG,8
1274,calibrated/0064MR0002850720103250E01_DRCL.JPG,8
1275,calibrated/0050MR0002290690102834E01_DRCL.JPG,8
1276,calibrated/0163MR0008780090201504E01_DRCL.JPG,8
1277,calibrated/0003ML0000000980100118I01_DRCL.JPG,8
1278,calibrated/0051MR0002310550102910E01_DRCL.JPG,8
1279,calibrated/0017MR0000500260100098I01_DRCL.JPG,8
1280,calibrated/0069ML0004150000102554M00_DRCL.JPG,21
1281,calibrated/0177MH0001080000102423I01_DRCL.JPG,24
1282,calibrated/0098ML0006640020102947I01_DRCL.JPG,10
1283,calibrated/0157ML0008550050104534I01_DRCL.JPG,8
1284,calibrated/0025ML0001270240100831E01_DRCL.JPG,8
1285,calibrated/0066MR0002930250103303E01_DRCL.JPG,8
1286,calibrated/0017MR0000550110100133I01_DRCL.JPG,8
1287,calibrated/0073ML0003890000102644E01_DRCL.JPG,23
1288,calibrated/0150MR0008420000201218I01_DRCL.JPG,8
1289,calibrated/0153MR0008480010201273I01_DRCL.JPG,8
1290,calibrated/0078MR0005760210103856E01_DRCL.JPG,8
1291,calibrated/0164MR0008850160201605E01_DRCL.JPG,8
1292,calibrated/0044MR0002010980102477E01_DRCL.JPG,8
1293,calibrated/0019MR0000530000100138I01_DRCL.JPG,8
1294,calibrated/0050MR0002290040102769E01_DRCL.JPG,8
1295,calibrated/0179MH0002140010102502C00_DRCL.JPG,12
1296,calibrated/0014ML0000180000100209I01_DRCL.JPG,10
1297,calibrated/0019MR0000540540100224I01_DRCL.JPG,8
1298,calibrated/0019MR0000540250100195C00_DRCL.JPG,9
1299,calibrated/0150ML0008440010104442D01_DRCL.JPG,8
1300,calibrated/0098ML0006640010102946I01_DRCL.JPG,10
1301,calibrated/0017ML0000500090100222C00_DRCL.JPG,8
1302,calibrated/0066ML0003650000102519M00_DRCL.JPG,21
1303,calibrated/0051MR0004700000102950I01_DRCL.JPG,17
1304,calibrated/0061ML0003150000102391M00_DRCL.JPG,21
1305,calibrated/0066ML0002960100102453E01_DRCL.JPG,8
1306,calibrated/0019MR0000540530100223I01_DRCL.JPG,8
1307,calibrated/0090ML0004770000102908I01_DRCL.JPG,10
1308,calibrated/0154ML0008510230104514I01_DRCL.JPG,8
1309,calibrated/0069ML0004150000102557Q01_DRCL.JPG,21
1310,calibrated/0042MR0001941180102333E01_DRCL.JPG,8
1311,calibrated/0060MH0000370020100561E01_DRCL.JPG,24
1312,calibrated/0019MR0000540290100199C00_DRCL.JPG,9
1313,calibrated/0180MH0001490020102539E01_DRCL.JPG,5
1314,calibrated/0073MH0000850010100770C00_DRCL.JPG,15
1315,calibrated/0019MR0000540380100208I01_DRCL.JPG,8
1316,calibrated/0019ML0000540020100283C00_DRCL.JPG,9
1317,calibrated/0003ML0000000280100048I01_DRCL.JPG,8
1318,calibrated/0095ML0006220000102934E01_DRCL.JPG,15
1319,calibrated/0064MR0002850680103246E01_DRCL.JPG,8
1320,calibrated/0044MR0002011560102535E01_DRCL.JPG,8
1321,calibrated/0093ML0006030020102922I01_DRCL.JPG,10
1322,calibrated/0163ML0008760020104599I01_DRCL.JPG,10
1323,calibrated/0017ML0000510040100251I01_DRCL.JPG,8
1324,calibrated/0055ML0002540040102271E01_DRCL.JPG,8
1325,calibrated/0019MR0000590140100168C00_DRCL.JPG,8
1326,calibrated/0153MR0008480080201280I01_DRCL.JPG,8
1327,calibrated/0013ML0000140120100205I01_DRCL.JPG,8
1328,calibrated/0169MR0009090000201656I01_DRCL.JPG,6
1329,calibrated/0180MH0001490020102528E01_DRCL.JPG,5
1330,calibrated/0048MR0002160110102677E01_DRCL.JPG,8
1331,calibrated/0042MR0001960000102341E01_DRCL.JPG,8
1332,calibrated/0159ML0008630050104543I01_DRCL.JPG,8
1333,calibrated/0048MR0002150000102668E01_DRCL.JPG,8
1334,calibrated/0032ML0000880000100876E01_DRCL.JPG,23
1335,calibrated/0038MR0001710050101200E01_DRCL.JPG,8
1336,calibrated/0069MR0004100000103474I01_DRCL.JPG,21
1337,calibrated/0019ML0000540060100287C00_DRCL.JPG,9
1338,calibrated/0081ML0004430000102822I01_DRCL.JPG,23
1339,calibrated/0019MR0000540420100212C00_DRCL.JPG,8
1340,calibrated/0051MR0002310840102939E01_DRCL.JPG,8
1341,calibrated/0055ML0002540110102278E01_DRCL.JPG,8
1342,calibrated/0154MH0000950010101443C00_DRCL.JPG,19
1343,calibrated/0003ML0000001020100122I01_DRCL.JPG,8
1344,calibrated/0017ML0000550070100270I01_DRCL.JPG,8
1345,calibrated/0069MR0004130000103477E01_DRCL.JPG,21
1346,calibrated/0044MR0002011090102488E01_DRCL.JPG,8
1347,calibrated/0003ML0000000850100105E01_DRCL.JPG,8
1348,calibrated/0042MR0001940640102279E01_DRCL.JPG,8
1349,calibrated/0162ML0008730000104581E01_DRCL.JPG,8
1350,calibrated/0014ML0000180000100209E01_DRCL.JPG,10
1351,calibrated/0094MH0001250050101103I01_DRCL.JPG,3
1352,calibrated/0173MR0008980000201802I01_DRCL.JPG,4
1353,calibrated/0019ML0000540350100316C00_DRCL.JPG,8
1354,calibrated/0160ML0008660010104554I01_DRCL.JPG,8
1355,calibrated/0034MH0000610010100017E01_DRCL.JPG,24
1356,calibrated/0093MR0005460010104329I01_DRCL.JPG,21
1357,calibrated/0019MR0000540230100193C00_DRCL.JPG,8
1358,calibrated/0017MR0000500090100081I01_DRCL.JPG,8
1359,calibrated/0081MR0004420010104053I01_DRCL.JPG,17
1360,calibrated/0078MR0005860240103942E01_DRCL.JPG,8
